Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
IMG_20211106_120916 (Custom).jpg,Bacterial Canker,384.574693627451,570.2312648981163,282.56015625000003,487.408089196463,0.1288025937703562,0.10582303142842141,0.13326608215155483,0.1149820371205436,12.356311274509803,14.993986928104576,11.336289828431376,13.977931564782775,8.455055139727046,8.614739009648225,8.417941418934902,8.564459684788318,0.0004796869321219603,0.000411116358553131,0.0004889448694612651,0.00043594388400285523,0.021901756370710554,0.020276004501704248,0.02211209780778986,0.02087926924015434,0.8681557172333925,0.8047648461332075,0.903342755045405,0.8331205965402775
IMG_20211106_120920 (Custom).jpg,Bacterial Canker,336.1792585784315,627.354832756632,381.1404871323529,534.5850826605151,0.1303917922264542,0.10745097632999212,0.13068157714764062,0.11306832455256904,11.691881127450982,15.260622837370242,12.168091299019606,14.186282199154167,8.42643519654475,8.608092042369456,8.444184666106393,8.562273678399455,0.0004974182199304356,0.00042570643503422883,0.0004947922533175342,0.00044369744520524946,0.022302874701043262,0.020632654580403094,0.02224392621183442,0.02106412697467544,0.8944457065584428,0.8034163303721372,0.8802419917631118,0.8324838226402547
IMG_20211106_120925 (Custom).jpg,Bacterial Canker,280.0229319852942,529.324244521338,384.552374387255,532.84461361015,0.1245700247117951,0.10201987391075379,0.122241058572197,0.10704323601526945,11.488648897058825,14.849011918492888,12.590732230392158,14.678000768935025,8.496282022151751,8.679302253056111,8.53027818818841,8.653747409320001,0.00045080388064386306,0.0003834944150218154,0.00045088730239721515,0.00039746496815098325,0.021232142629604368,0.019583013430568223,0.021234107054388114,0.019936523472034517,0.9204773563772676,0.8499482866591523,0.890684404019607,0.8489499924368393
IMG_20211106_120928 (Custom).jpg,Bacterial Canker,322.9788143382354,529.2698346789696,378.66997549019607,580.3961245674741,0.1259384863942335,0.10654606648023901,0.12351403649284458,0.10913344609704312,11.80166973039216,14.4639292579777,12.246537990196078,14.77071895424837,8.510514679964269,8.654152063461286,8.515608250456125,8.648515878454827,0.0004689022945651915,0.0004129888823702356,0.0004675060655006488,0.00042359622426591616,0.02165415190131425,0.020322127899662368,0.021621888573865346,0.020581453405090617,0.9028288995684669,0.8410767893325196,0.8860087370406604,0.8257279383443703
IMG_20211106_120934 (Custom).jpg,Bacterial Canker,419.59260110294133,638.6756939638601,338.85897671568625,569.6636370626683,0.13105086965419951,0.10829645259407557,0.12443415253674014,0.1059033914914146,12.462484681372551,15.390895809304116,12.117003676470588,14.90955786236063,8.523109283831818,8.676548818191867,8.543193897847992,8.679789521349841,0.0005242628943044744,0.0004505779503077588,0.0004965246333291282,0.00043592555490960284,0.022896787859970104,0.021226821483862315,0.022282832704329316,0.020878830305110552,0.909653332396871,0.8627450236744961,0.9269669059921978,0.8775767243345409
IMG_20211106_120947 (Custom).jpg,Bacterial Canker,680.4891084558825,888.0214379084969,417.31515012254914,985.3569550173011,0.10580970993942507,0.092624850734643,0.1104831658225649,0.08586610165607714,15.164231004901962,17.734286812764324,13.334390318627452,18.98786620530565,9.15309616941079,9.275263148329,9.107767623082522,9.33340277953366,0.0002534829227340447,0.0002304793604801986,0.00028108953925473385,0.0002140676086342446,0.01592114702947136,0.015181546709087272,0.016765725133579337,0.014631049471389419,0.9043467492108737,0.875241953101197,0.9412396246522031,0.8615656838765587
IMG_20211106_120951 (Custom).jpg,Bacterial Canker,784.6595281862744,1036.8493502499039,492.4229166666667,1190.5293348712034,0.11735882165027098,0.10109221356777567,0.1183623877354953,0.09412723359436975,15.595098039215685,18.431264898116112,13.816268382352941,20.010180699730874,9.120602322134305,9.250057658315972,9.086696158730192,9.304633904727785,0.00032028802492580985,0.00027865424841035764,0.0003462240944363346,0.0002620540025344406,0.01789659255070109,0.016692940076881532,0.018607097958476346,0.016188082114149304,0.9127494430797585,0.8847404786567936,0.9451771555209694,0.8676563884144621
IMG_20211106_120955 (Custom).jpg,Bacterial Canker,709.0740502450981,972.8347712418301,495.3422181372549,1073.6127489427145,0.11316512893183245,0.09552933944949603,0.11320670532247548,0.09048750676172995,15.137622549019609,18.257516339869284,14.153921568627451,19.3681968473664,9.02518379312716,9.175665000843392,9.029863389338441,9.223129366938407,0.00031541682811298536,0.00027120447714709434,0.0003359582909067426,0.0002570220160494862,0.017759978268933364,0.01646828701313814,0.01832916503572224,0.01603190618889364,0.9050219147318894,0.8698256992612803,0.9335635364151199,0.8563412072352256
IMG_20211106_121016 (Custom).jpg,Bacterial Canker,714.9374234068629,1088.3131410995773,520.5602941176471,1054.5956785851597,0.14285558465219966,0.11029392796588705,0.12917573969862084,0.10554871733836102,14.528262867647062,18.808366013071897,14.235661764705885,18.865051903114185,8.879482506288884,9.089924612234178,8.941924660773182,9.10447403604554,0.0004860417689785782,0.00037247129833984245,0.0004778758235639539,0.0003570633895430454,0.022046355004367007,0.01929951549495071,0.02186037107562344,0.01889612101842718,0.9125081440666786,0.8669570279653589,0.9362195466443026,0.8710791603587797
IMG_20211106_121019 (Custom).jpg,Bacterial Canker,804.1761029411765,1184.732733564014,546.956449142157,1175.3836985774703,0.13598026025558116,0.10751432546354334,0.12705470748337977,0.10476699057446823,15.303799019607842,19.426097654748176,14.42480085784314,19.6799846212995,8.995062270588802,9.183746056830218,9.024600151211722,9.20399820476215,0.00043012209096261056,0.00033172761607526516,0.00044531693508055803,0.00032261368139690165,0.020739385018910532,0.01821339111959289,0.02110253385450567,0.017961449869008394,0.9033600711224277,0.8576779900383167,0.9341641531111705,0.8588006385185583
IMG_20211106_121028 (Custom).jpg,Bacterial Canker,808.0840992647059,1210.883137254902,595.7145067401962,1224.4320338331413,0.11735707118329741,0.09382435779524433,0.1105665845396718,0.08993880126022054,15.644178921568628,19.928888888888892,15.146063112745098,20.35797001153403,9.084526869182628,9.27414515280022,9.123898812262214,9.298058100712465,0.0003227017412548659,0.000258501587757703,0.0003362831781571391,0.0002485468798340212,0.017963901058925535,0.016077984567653466,0.01833802547051179,0.01576536963835676,0.8948204472353233,0.8425215737858072,0.922378919929774,0.8407632646169078
IMG_20211106_121033 (Custom).jpg,Bacterial Canker,642.0634344362746,857.6703729334872,437.2743566176471,1006.6579469434835,0.10906907189291087,0.0898659385755735,0.10407142692970289,0.08243453500475173,14.521982230392158,17.245059592464436,13.503553921568628,19.12998077662438,9.111823298347174,9.248619357764609,9.119770670123852,9.332899136398787,0.00026438841036950943,0.00022917468379727373,0.00025154498025849436,0.00021175672385787206,0.016260024919092512,0.015138516565280553,0.01586016961632171,0.014551863243511879,0.9157471139099764,0.8874920095937576,0.9425400404027711,0.8679447687316061
IMG_20211106_121053 (Custom).jpg,Bacterial Canker,578.5548713235294,833.4235755478662,419.10899203431376,787.4664206074588,0.12739232855924598,0.10760797258449924,0.1257445356683945,0.10573861504948406,13.618750000000002,16.326612841214917,12.655897671568628,16.462837370242216,8.527687291887675,8.6556722053213,8.507286367248268,8.685830345208782,0.0004846867228049308,0.0004187068499516866,0.0004907652471029773,0.00040757056590040705,0.022015601804287133,0.020462327579033785,0.02215322204788679,0.020188377000155487,0.8400960742362945,0.7703183379789176,0.8841854558071551,0.7829808791604342
IMG_20211106_121056 (Custom).jpg,Bacterial Canker,532.5807904411764,945.0043521722415,512.8827818627452,724.7377008842752,0.12937375591925174,0.10704953120641636,0.12401762845787438,0.10546237235925997,13.43174019607843,17.31601691657055,13.483915441176473,16.184836601307186,8.608399512305914,8.766041374031671,8.620339733901805,8.761859091235127,0.0004650158498984765,0.00038637764051651974,0.0004525987976379279,0.0003938496431961148,0.021564226160437024,0.019656491052996203,0.02127436950036188,0.019845645446699756,0.8690624591311763,0.7680851265511002,0.8738317992312301,0.8221506901410437
IMG_20211106_121102 (Custom).jpg,Bacterial Canker,332.9930300245098,751.9330257593235,488.3469209558824,551.414948096886,0.139186283398677,0.11429444280459432,0.13111095333614475,0.11331135943697443,11.472288602941177,15.604813533256443,12.869745710784315,14.341976163014229,8.37311414829383,8.534036217035126,8.416240284519176,8.524911565585109,0.0006008743350664408,0.0005265838516845252,0.0005776802717103999,0.0005205644592082336,0.02451273822049346,0.022947414923788805,0.02403498016871243,0.02281588173199172,0.9062614055113535,0.7889664491479754,0.8626518813430125,0.8452447610913038
IMG_20211106_121106 (Custom).jpg,Bacterial Canker,314.18379289215693,639.7491580161477,492.74898897058824,623.4003229527106,0.13174859947908624,0.10817949354165265,0.12158380271713906,0.10776414183282504,11.687530637254902,15.290903498654364,13.546047794117648,15.426251441753173,8.455249902030545,8.626810577155466,8.526486124539485,8.644510099029237,0.0005048053276534265,0.00042768999768077836,0.00047435005185055023,0.0004211534882703411,0.022467873233873885,0.020680667244573573,0.021779578780374752,0.020522024468125486,0.906014208056026,0.809204943527622,0.8527793495028114,0.8140786548668019
IMG_20211106_121109 (Custom).jpg,Bacterial Canker,401.61476715686274,686.1626912725875,468.7466911764707,731.5417608612074,0.12974023212464234,0.10978051557225078,0.12612262764055868,0.10644299193193452,12.446997549019606,15.540222991157249,13.003829656862749,16.218423683198772,8.469459107072048,8.608045185879032,8.486911640640253,8.643132456560952,0.0005175446859005552,0.00045729432133649833,0.0005065141243001492,0.000441845852030117,0.022749608477961883,0.021384441104141543,0.022505868663531946,0.021020129686329648,0.883019070635028,0.8007853903078617,0.8636035809608329,0.7876111601899836
IMG_20211106_121111 (Custom).jpg,Bacterial Canker,506.41328125,692.9800692041523,451.42094056372554,807.7121107266437,0.1232649598625048,0.10826784709317681,0.12371543712928905,0.10428575624096521,13.373789828431372,15.553510188389081,12.944990808823528,16.468988850442138,8.547108580740769,8.6627679546344,8.540697757606724,8.694964489116524,0.0004642465159508964,0.0004179507452919728,0.00046665741635578865,0.0004041574522323875,0.021546380576581682,0.020443843701514957,0.021602254890538363,0.020103667631364865,0.8592566340068508,0.8080332716489018,0.8746109122021201,0.7762512129693695
IMG_20211106_121115 (Custom).jpg,Bacterial Canker,584.7147977941178,828.84799692426,420.8250306372548,812.0835524798156,0.12653713499848826,0.11169529190029855,0.12618026590114026,0.10765061770685,13.66262254901961,16.06909650134564,12.575888480392154,16.21676278354479,8.522735142259034,8.62935914680979,8.503301128692584,8.653949686329865,0.0004960550779748176,0.00044761076574073713,0.0004977161212409288,0.00042886235013564266,0.02227229395403216,0.021156813695373346,0.022309552242053825,0.020708992011578997,0.8426265874722229,0.7776071957905598,0.8867589107148623,0.7821069314502022
IMG_20211106_121121 (Custom).jpg,Bacterial Canker,641.8412224264706,1057.4034909650134,511.9518382352941,838.9705959246444,0.13025238827601168,0.10767277294721905,0.12753866065956573,0.10667984500945316,14.187208946078432,17.901945405613226,13.481464460784313,16.874817377931567,8.57559542910488,8.724757803738225,8.583461147622772,8.726055497084975,0.0005195017531943844,0.00043747536843325135,0.0005236321272917868,0.00043486790710283406,0.022792581099875118,0.020915911847998674,0.022883009576797078,0.020853486689348475,0.842237240715651,0.7409081899057729,0.8741969311204643,0.7944282404242057
IMG_20211106_121128 (Custom).jpg,Bacterial Canker,377.8950520833333,847.4179469434835,565.3047181372549,703.4976086120723,0.13986487863130426,0.11327879585468748,0.13141419034552604,0.11338575656796895,12.085922181372549,16.48390618992695,13.635876225490195,15.49444059976932,8.393220700522452,8.570133114887799,8.441879028141502,8.562455813951395,0.0005924882782463476,0.0004940445080641359,0.0005548072237090302,0.0004883765611694316,0.024341082109190372,0.02222711200457981,0.023554346174517987,0.022099243452422337,0.8900803609329688,0.7543106094139155,0.8358702295499055,0.7960357886308067
IMG_20211106_121133 (Custom).jpg,Bacterial Canker,336.84364276960787,682.3689042675894,526.4896905637256,695.3073894655903,0.13645752689048607,0.11373738668776431,0.12735006816645397,0.11086133080711542,11.66533394607843,15.14755863129566,13.332398897058827,15.349557862360633,8.38813806607727,8.540388926619704,8.441064042888605,8.557804310804116,0.0005387042440482627,0.00047030218318716625,0.0005173510911142951,0.00046034357294040486,0.023210003103150648,0.02168645160433505,0.022745353176292848,0.021455618679972966,0.8935826924384207,0.7851101862389153,0.833879410541774,0.7810375025867285
IMG_20211106_121138 (Custom).jpg,Bacterial Canker,401.2481158088235,659.0210534409844,482.6049172794117,775.1611072664361,0.13436598559166454,0.11200924410025799,0.12556839503688885,0.10772901617430598,12.269010416666665,15.315340253748563,13.113005514705883,16.404505959246443,8.434738715015541,8.578256260705512,8.468281738013573,8.624070510947925,0.0005175158226778763,0.0004526283254555188,0.0004929302234642325,0.00043269537741746325,0.022748974101657337,0.02127506346536994,0.02220203196701222,0.02080133114532489,0.87158416005809,0.7897358314836936,0.8457256986281866,0.7526849006994216
IMG_20211106_121141 (Custom).jpg,Bacterial Canker,569.3655637254903,754.8135024990389,470.2512101715686,888.5201230296041,0.11930963027207717,0.10495900702475136,0.12140056816758434,0.09986688032496777,13.926286764705885,16.099838523644753,13.224310661764704,17.289980776624375,8.594789710215297,8.707800911418488,8.582827169995817,8.758130835180207,0.0004423443751351645,0.00039657192742684216,0.00045436942728607993,0.00037675380228909683,0.021031984574337356,0.019914113774578125,0.021315943030653837,0.019410146889941273,0.8425484896018081,0.7919129845310702,0.8699915376376103,0.7550566915062806
IMG_20211106_121144 (Custom).jpg,Bacterial Canker,591.104243259804,755.9784698193004,394.08307291666677,832.643721645521,0.11678551217976771,0.10276808426811083,0.12131731051821423,0.09817110316944147,14.148881740196082,16.351495578623606,12.690824142156867,17.019177239523263,8.656328348067877,8.766397487551702,8.621145627223752,8.804457798323295,0.00041157289451473005,0.0003697160217412609,0.0004339215939707686,0.00035876326512693414,0.020287259413600697,0.01922800098141408,0.020830784766080433,0.018941047096898686,0.8462834377282972,0.8039225145350232,0.8974979193301308,0.784039328151098
IMG_20211106_121149 (Custom).jpg,Bacterial Canker,568.5603707107844,790.95477124183,456.78088235294115,848.1976931949251,0.124914130502176,0.10976289538919129,0.12435565188134523,0.10246123394609777,13.714598651960788,16.262083813917727,13.20343137254902,17.087443291041907,8.595055373094674,8.726416934358445,8.604531501759523,8.774751730360366,0.00045842729133626503,0.00039879908963532637,0.000455497674234369,0.00038030515279590364,0.021410915238173848,0.01996995467284106,0.02134239148348584,0.01950141412297846,0.8605369404235417,0.8064479289295694,0.887924109781988,0.7924397842752824
IMG_20211106_121153 (Custom).jpg,Bacterial Canker,627.6783547794117,907.6181007304883,476.35156250000006,889.9824221453289,0.1421475417642257,0.11360811431247775,0.13594274038475113,0.10960762556213191,13.906173406862743,17.071603229527106,13.194791666666669,17.048688965782393,8.684598369027594,8.842764628137315,8.69956362241418,8.864302569606693,0.0005172187426785971,0.00041256104585806093,0.0005211346372188583,0.0004006921893377595,0.022742443639121042,0.020311598801129885,0.022828373512338945,0.02001729725356946,0.8888034745880998,0.8396432304577822,0.9156013966768327,0.8427595243352246
IMG_20211106_121157 (Custom).jpg,Bacterial Canker,911.1374693627454,1706.921568627451,812.7951286764705,1198.4893963860054,0.11187976567277094,0.09086147645563024,0.11611870311244851,0.09617505473530094,17.551164215686278,24.047966166858906,17.02472426470588,20.73942329873126,9.159357875291274,9.359602519570231,9.154976799878611,9.29322629343995,0.00039932679231695757,0.0002776585647640033,0.0004521578708459487,0.00035884450439831715,0.019983162720574477,0.01666308989245402,0.021264004111313295,0.018943191505084805,0.8751757894326775,0.7662573121080356,0.888636580530212,0.835879424639399
IMG_20211106_121200 (Custom).jpg,Bacterial Canker,866.0632812500003,1630.5967858515953,878.7602022058825,1220.0324183006537,0.12368157096991855,0.097405893684217,0.1231532004667312,0.106051933748306,17.081755514705886,23.372764321414838,17.36041666666667,20.44244521337947,9.106962383917352,9.305896716285503,9.122336910292475,9.239651538703402,0.00043939469457360167,0.00031017626822913303,0.0004608250507617265,0.000373353105103603,0.020961743595741305,0.01761182183163153,0.02146683606779831,0.019322347297976068,0.9005476996494173,0.8127867346525579,0.8990626558433276,0.8599241331137668
IMG_20211106_121210 (Custom).jpg,Bacterial Canker,629.3525888480393,1020.769565551711,551.3962162990196,887.0559323337179,0.13484451285047575,0.10830610747386168,0.13302382275394936,0.11049115852762427,14.427098651960787,18.344282968089196,14.034635416666667,17.234540561322568,8.75037018424046,8.90494874601753,8.755278022443633,8.884225861853103,0.0005172408007512137,0.0004269282169147672,0.0005055920264666835,0.0004312136771693849,0.022742928587831727,0.02066224133328152,0.02248537361189899,0.020765685087889226,0.8964081096645561,0.8320303839985931,0.9091732451914561,0.8540308876278048
IMG_20211106_121216 (Custom).jpg,Bacterial Canker,638.0186580882354,970.3721337946945,511.0296875,920.3963706266821,0.1470703137660736,0.11849128056311983,0.13827304160494358,0.11678153895535277,13.638939950980395,17.040369088811996,13.341207107843138,16.96673587081892,8.572547343124976,8.72983533728499,8.60153129838638,8.753149920726191,0.000599128110094375,0.0004779273224845795,0.0005718258480437212,0.0004687186677823763,0.024477093579393264,0.021861548949801784,0.023912880379488397,0.021649911495947884,0.8803637636985915,0.8185625346073326,0.9041622639300793,0.8279069640856845
IMG_20211106_121224 (Custom).jpg,Bacterial Canker,587.9503370098039,786.8854440599771,428.7512408088235,880.527320261438,0.09766405747235955,0.08106171362617917,0.09564659553761917,0.07829707357318297,15.142340686274508,18.276447520184547,13.982215073529414,19.150680507497118,8.968473143984493,9.140422799466787,8.953042913399084,9.174325730764618,0.00026911798966293014,0.00022597087654897471,0.00026588061551596743,0.00021761612108790266,0.01640481605087147,0.015032327715592642,0.016305846053362806,0.014751817552013808,0.8323124497246859,0.7758128681466346,0.8776408841746278,0.7491401774399584
IMG_20211106_121300 (Custom).jpg,Bacterial Canker,615.7821537990196,899.3393464052289,467.6017156862746,883.6766474432911,0.09785811152067923,0.07857182941495111,0.09594576033106304,0.07864756868652278,14.957919730392156,18.76252210688197,14.228155637254904,18.60632064590542,9.01971668545161,9.215878467003286,9.025888970058675,9.209773817061716,0.00023851558182249618,0.00019549408805444212,0.00023498429559093867,0.00019499234390818546,0.015443949683371032,0.013981920041769732,0.015329197486852946,0.013963965909016874,0.8352858678940259,0.759669007052017,0.8747497473372113,0.7638585919241138
IMG_20211106_121322 (Custom).jpg,Bacterial Canker,620.2277726715688,818.7578008458286,391.9227175245099,825.8376624375242,0.11907060912927986,0.10351105060639969,0.1224401279737686,0.10126877834136094,14.27829350490196,16.670203767781622,12.544071691176473,16.71624759707805,8.617455999673425,8.727414774557214,8.563040816666636,8.749626525432905,0.0004501274721936877,0.00039701691051012377,0.0004886389896989741,0.0003898090832777918,0.021216207771269768,0.019925283197739594,0.02210518015531595,0.019743583344413236,0.851078585559532,0.8039106606258382,0.9058748561193669,0.8022155531366488
IMG_20211106_121327 (Custom).jpg,Bacterial Canker,564.796292892157,853.3453748558247,422.5166819852942,740.0969934640524,0.1138022211946251,0.098117150110655,0.11721815308436415,0.09805380536717699,14.097671568627453,17.41703960015379,13.032000612745101,16.29054978854287,8.768580707839988,8.896371588281113,8.732281066059874,8.871968822683492,0.0004288660714553899,0.00038898971368330376,0.0004489310564146003,0.0003909977545382613,0.020709081859304868,0.019722822153112465,0.021187993213482966,0.01977366315426308,0.8988931948394492,0.8474020526223203,0.9243322604025891,0.8676531773028758
IMG_20211106_121331 (Custom).jpg,Bacterial Canker,596.3851102941177,906.5042060745868,526.630499387255,889.7075893886968,0.10740765401407293,0.09283421691760782,0.1075739730053824,0.09250190982794358,14.609160539215686,18.027158785082662,14.049371936274515,17.749850057670127,9.049637664647879,9.191960142500179,9.027472130322874,9.177838197341332,0.0003031175753466215,0.00027213370304888206,0.00030617320505484677,0.0002728654477524023,0.017410272121555756,0.01649647547353319,0.017497805721142488,0.016518639403788747,0.9141281750006577,0.8694306252390274,0.924137782920489,0.8718476550961682
IMG_20211106_121335 (Custom).jpg,Bacterial Canker,619.8041819852942,866.527750865052,503.10998774509807,964.1030834294501,0.1092181282205396,0.09463596716751066,0.11008282266060174,0.09453737592900688,14.367110906862747,17.54579008073818,14.031801470588238,18.23401768550557,8.98713089031547,9.153329751859921,8.996926960206144,9.169589614755274,0.00031064641791918985,0.0002678980269765821,0.00031446938696204596,0.0002606736444342155,0.017625164337366897,0.016367590750522267,0.017733284720041178,0.01614539081082324,0.8989252259390611,0.8585037331139865,0.9177420626495701,0.8425735115510632
IMG_20211106_121349 (Custom).jpg,Bacterial Canker,787.1606617647059,1625.7428988850438,1030.6348651960786,1555.5789158016146,0.09074196437024029,0.07138228665663658,0.0881756596444449,0.06706052680279043,17.96749387254902,24.854163783160317,18.95242034313726,24.790726643598614,9.598204464837302,9.813058700608774,9.599819315025194,9.829250207875832,0.00017789049452884706,0.00010032943588815762,0.0001314898134882017,9.789036571123308e-05,0.013337559541717033,0.010016458250707063,0.011466900779556859,0.009893956019269193,0.9036661857603016,0.8008325015693417,0.8738025960007534,0.8094268289688672
IMG_20211106_121353 (Custom).jpg,Bacterial Canker,406.1844515931373,678.6087658592849,475.113893995098,789.5094502114572,0.12121950580303588,0.10523830621006093,0.12045636976636072,0.0977299382033707,12.863985906862748,15.494209919261824,12.989016544117646,16.974609765474817,8.87383278268073,8.992697252295732,8.864969353912251,9.060217322739128,0.00037242192756391777,0.0003207529828012501,0.00035414681440131197,0.00030307368546773406,0.01929823638480775,0.017909577962678242,0.018818788866484262,0.01740901161662356,0.9362523578591507,0.8937693516852394,0.9256002030506465,0.8764096714477733
IMG_20211106_121356 (Custom).jpg,Bacterial Canker,342.94247855392155,588.0285736255287,426.9553155637255,680.5689965397925,0.13840754510238734,0.11874336587088977,0.13394819779877234,0.1118435320264238,11.814200367647057,14.339992310649752,12.376118259803922,15.609488658208381,8.678133892533117,8.814236394855403,8.702920660804548,8.87012485327122,0.0004924942245395401,0.0004211405987789572,0.00047287814482410614,0.0004020200434547326,0.022192210897960123,0.02052171042527784,0.021745761537000863,0.020050437487863764,0.9416476007212006,0.9001778940312206,0.9275372462953962,0.8844723139489528
